Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
175.207.12.40-192.168.0.53-80-57606-6,192.168.0.53,57606,175.207.12.40,80,6,20/07/2021 05:28:05,55684373,182,203,108521.0,25959.0,1194.0,0.0,596.269230769231,536.8491449768626,324.0,0.0,127.87684729064038,132.27839531548202,2415.040212448832,6.913968484479478,145011.38802083326,213767.65684154068,608663.0,48.0,5.5580417E7,307074.12707182294,225846.48647839035,608663.0,722.0,5.5680095E7,275644.03465346526,276708.08379569324,663093.0,280.0,0,0,0,0,3652,4072,3.2684214653902988,3.6455470190891797,0.0,1194.0,348.39378238341976,446.85123514526737,199676.02635085105,0,0,0,1,0,0,0,0,1.0,349.2987012987013,596.2692307692307,127.8768472906404,0,0,0,0,0,0,182,108521,203,25959,64240,32038,101,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-57606-6,192.168.0.53,57606,175.207.12.40,80,6,20/07/2021 05:29:01,639,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3129.8904538341158,639.0,0.0,639.0,639.0,639.0,639.0,0.0,639.0,639.0,0,0,0,0,0,0,0,0,0,40,0,3129.8904538341158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,508,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.1-239.255.255.250-39626-1900-17,192.168.0.1,39626,239.255.255.250,1900,17,20/07/2021 05:27:02,60013533,16,0,6868.0,0.0,452.0,372.0,429.25000000000006,24.02082429892862,0,0,0,0,114.44085453192699,0.2666065335630215,4000902.2000000007,1.5492719029858768E7,6.0003742E7,0.0,6.0013533E7,4000902.2000000007,1.5492719029858768E7,6.0003742E7,0.0,0,0,0,0,0,0,0,0,0,128,0,0.2666065335630215,0.0,372.0,452.0,425.88235294117646,27.08754869156024,733.735294117647,0,0,0,0,0,0,0,0,0.0,452.5,429.25,0.0,0,0,0,0,0,0,16,6868,0,0,-1,-1,15,8,6251.0,0.0,6251.0,6251.0,6.0003742E7,0.0,6.0003742E7,6.0003742E7,No Label
192.168.0.53-211.249.221.246-51063-443-6,192.168.0.53,51063,211.249.221.246,443,6,20/07/2021 05:26:49,90082798,28,46,1188.0,42235.0,530.0,0.0,42.42857142857143,126.47161255818945,1460.0,0.0,918.1521739130435,603.7265005278578,482.03431691808686,0.8214664913050326,1234010.9315068496,7396567.034235911,4.5002689E7,0.0,9.007967E7,3336284.074074074,1.2009564283184908E7,4.5002874E7,82.0,9.0078765E7,2001750.3333333335,9378978.406437809,4.5005772E7,0.0,0,0,0,0,572,956,0.3108251588721745,0.510641332432858,0.0,1460.0,578.9733333333335,642.2250799628845,412453.05333333334,0,0,0,1,0,0,0,0,1.0,586.7972972972973,42.42857142857143,918.1521739130435,0,0,0,0,0,0,28,1188,46,42235,64240,42,7,20,38586.0,50234.27994905471,74107.0,3065.0,4.5001249E7,2036.467529817257,4.5002689E7,4.4999809E7,No Label
192.168.0.53-104.74.192.17-53688-443-6,192.168.0.53,53688,104.74.192.17,443,6,20/07/2021 05:26:49,90041548,8,12,1118.0,7378.0,548.0,0.0,139.75,243.17997450448095,1460.0,0.0,614.8333333333334,734.4917640893951,94.3564408732733,0.22211968190506898,4739028.842105264,1.4190699212364208E7,4.5014546E7,0.0,9.0037929E7,1.2862561285714285E7,2.1960828517034534E7,4.5014546E7,131.0,9.0037778E7,8185252.545454547,1.8207509517898638E7,4.5018031E7,0.0,0,0,0,0,172,276,0.08884787276202759,0.13327180914304138,0.0,1460.0,404.57142857142856,616.5815900129172,380172.8571428571,0,0,0,1,0,0,0,0,1.0,424.8,139.75,614.8333333333334,0,0,0,0,0,0,8,1118,12,7378,64240,501,5,20,10763.5,10354.164596914616,18085.0,3442.0,4.5008201E7,8973.185053257288,4.5014546E7,4.5001856E7,No Label
192.168.0.53-121.53.85.3-64117-443-6,192.168.0.53,64117,121.53.85.3,443,6,20/07/2021 05:26:49,90228887,22,28,1479.0,19474.0,519.0,0.0,67.22727272727273,137.14536320762232,1460.0,0.0,695.4999999999999,657.4832767905654,232.22053043832847,0.5541462569520558,1841405.8571428568,8996249.785874344,4.5008391E7,0.0,9.0226189E7,4296485.19047619,1.3534201625221048E7,4.5008391E7,97.0,9.022546E7,3341683.7037037034,1.2009436304191174E7,4.5011079E7,0.0,0,0,0,0,452,596,0.2438243530589045,0.31032190389315123,0.0,1460.0,410.843137254902,584.8394778928323,342037.2149019607,0,0,0,1,0,0,0,0,1.0,419.06,67.22727272727273,695.5,0,0,0,0,0,0,22,1479,28,19474,64240,12,10,20,108118.5,149143.6693946478,213579.0,2658.0,4.5004976E7,4829.539315504119,4.5008391E7,4.5001561E7,No Label
192.168.0.53-121.53.218.25-63719-443-6,192.168.0.53,63719,121.53.218.25,443,6,20/07/2021 05:26:49,90105188,12,15,1118.0,6988.0,518.0,0.0,93.16666666666666,174.31311082664038,1460.0,0.0,465.8666666666667,616.9228785636321,89.96152363613069,0.2996497826518047,3465584.1538461535,1.2229293218869688E7,4.5012677E7,0.0,9.0101863E7,8191078.454545455,1.821383831460528E7,4.5057232E7,161.0,9.0100708E7,6435764.857142857,1.6342234365655191E7,4.5016032E7,0.0,0,0,0,0,252,336,0.13317768117857987,0.16647210147322483,0.0,1460.0,289.5,497.2330476785545,247240.70370370368,0,0,0,1,0,0,0,0,1.0,300.22222222222223,93.16666666666667,465.8666666666667,0,0,0,0,0,0,12,1118,15,6988,64240,11,7,20,44515.5,58209.737334057776,85676.0,3355.0,4.5006416E7,8854.391114017948,4.5012677E7,4.5000155E7,No Label
192.168.0.53-203.217.238.37-51070-443-6,192.168.0.53,51070,203.217.238.37,443,6,20/07/2021 05:26:50,90112908,94,198,1211.0,277088.0,517.0,0.0,12.882978723404253,68.68047513049163,1460.0,0.0,1399.4343434343425,275.679194916796,3088.3366897892142,3.2403792806242584,309666.3505154639,3724794.16500004,4.5012428E7,0.0,9.0110158E7,968926.430107527,6564432.265367579,4.5012428E7,47.0,9.0109128E7,457406.7411167513,4523626.340183323,4.5016469E7,0.0,0,0,0,0,1892,3996,1.0431357958173983,2.1972434848068603,0.0,1460.0,949.8259385665532,689.5922562448274,475537.47987283167,0,0,0,1,0,0,0,0,2.0,953.0787671232877,12.882978723404255,1399.4343434343434,0,0,0,0,0,0,94,1211,198,277088,64240,11,8,20,47357.0,61293.43000681231,90698.0,4016.0,4.5007722E7,6655.289024527785,4.5012428E7,4.5003016E7,No Label
192.168.0.53-121.53.201.236-51548-443-6,192.168.0.53,51548,121.53.201.236,443,6,20/07/2021 05:26:50,90113222,75,200,1254.0,277667.0,529.0,0.0,16.719999999999988,85.62734471044962,1460.0,0.0,1388.335,302.5689717873304,3095.2283561673116,3.051716428472617,328880.37226277374,3837898.531927145,4.5007304E7,0.0,9.0109861E7,1217700.8243243243,7347848.619895958,4.5007304E7,80.0,9.0109486E7,452811.4874371859,4500597.1288447585,4.5010457E7,0.0,0,0,0,0,1512,4036,0.83228629867435,2.219430129798267,0.0,1460.0,1010.5833333333335,667.1608422216784,445103.58939393924,0,0,0,1,0,0,0,0,2.0,1014.2581818181818,16.72,1388.335,0,0,0,0,0,0,75,1254,200,277667,64240,11,7,20,50607.0,67165.2447177854,98100.0,3114.0,4.50043235E7,4215.063522653009,4.5007304E7,4.5001343E7,No Label
192.168.0.53-121.53.201.236-54374-443-6,192.168.0.53,54374,121.53.201.236,443,6,20/07/2021 05:26:49,90514980,110,245,4453.0,311546.0,517.0,0.0,40.48181818181819,83.62012529566104,1460.0,0.0,1271.6163265306113,437.18394642420304,3491.123789675477,3.9220027447390478,255692.0338983051,3377692.5219691447,4.5003042E7,0.0,9.051167E7,830382.2935779816,6067195.9962074775,4.5004456E7,51.0,9.0511463E7,370948.618852459,4066053.58221849,4.5006256E7,0.0,0,0,0,0,2212,4936,1.2152684561163247,2.706734288622723,0.0,1460.0,887.6376404494376,678.1342969233398,459866.12466371234,0,0,0,1,0,0,0,0,2.0,890.1380281690141,40.481818181818184,1271.6163265306122,0,0,0,0,0,0,110,4453,245,311546,64240,15,32,20,253642.5,354302.2166745503,504172.0,3113.0,4.50021925E7,1201.3744212359443,4.5003042E7,4.5001343E7,No Label
192.168.0.53-211.249.220.83-56825-443-6,192.168.0.53,56825,211.249.220.83,443,6,20/07/2021 05:26:50,90030163,5,7,1270.0,1453.0,1222.0,0.0,254.0,541.4845334817976,1369.0,0.0,207.57142857142858,512.5296274827623,30.24541897141739,0.1332886623786297,8184560.272727273,1.8205255770897403E7,4.5013624E7,0.0,9.0026659E7,2.250666475E7,2.598247322605939E7,4.5013624E7,132.0,9.0019874E7,1.5003312333333332E7,2.324303195001996E7,4.501699E7,0.0,1,0,0,0,100,164,0.05553694265776238,0.07775171972086732,0.0,1369.0,303.4615384615384,552.9655829230567,305770.9358974358,0,1,0,0,1,0,0,0,1.0,328.75,254.0,207.57142857142858,0,0,0,0,0,0,5,1270,7,1453,512,11,3,20,6827.5,5005.60890401957,10367.0,3288.0,4.5006502E7,10072.028991221183,4.5013624E7,4.499938E7,No Label
192.168.0.53-121.53.104.76-52471-443-6,192.168.0.53,52471,121.53.104.76,443,6,20/07/2021 05:26:50,90046421,17,19,1481.0,6636.0,529.0,0.0,87.11764705882354,174.22933247337443,1460.0,0.0,349.26315789473693,530.7436964722514,90.14239444341715,0.3997937908048561,2572754.885714286,1.059798318645327E7,4.5004639E7,0.0,9.0043221E7,5627701.3125,1.537092710827072E7,4.5004639E7,32.0,9.0042652E7,5002369.555555555,1.4553313562777989E7,4.5007602E7,0.0,0,0,0,0,352,416,0.18879151232451538,0.21100227848034073,0.0,1460.0,219.37837837837833,415.73665217775056,172836.96396396394,0,0,0,1,0,0,0,0,1.0,225.47222222222223,87.11764705882354,349.2631578947368,0,0,0,0,0,0,17,1481,19,6636,64240,42,8,20,19090.5,22857.22670185515,35253.0,2928.0,4.500252E7,2996.7185386685883,4.5004639E7,4.5000401E7,No Label
185.168.113.243-192.168.0.53-443-53051-6,192.168.0.53,53051,185.168.113.243,443,6,20/07/2021 05:28:59,10786818,9,9,643.0,7108.0,517.0,0.0,71.44444444444444,172.20127112706743,1460.0,0.0,789.7777777777778,669.2261907938484,718.5622303073992,1.6687034118866193,634518.7058823529,2405170.7537907204,9959684.0,0.0,826736.0,103342.0,142877.81841139653,301038.0,15.0,1.0527517E7,1315939.625,3511355.3252090137,1.0001132E7,0.0,0,0,0,0,216,192,0.8343517059433097,0.8343517059433097,0.0,1460.0,407.9473684210526,592.4438532875885,350989.7192982456,0,0,0,1,0,0,0,0,1.0,430.6111111111111,71.44444444444444,789.7777777777778,0,0,0,0,0,0,9,643,9,7108,64240,119,2,20,826736.0,0.0,826736.0,826736.0,9959684.0,0.0,9959684.0,9959684.0,No Label
185.168.113.243-192.168.0.53-443-49905-6,192.168.0.53,49905,185.168.113.243,443,6,20/07/2021 05:28:59,11041798,7,10,1243.0,7303.0,600.0,0.0,177.57142857142856,265.3437124076727,1460.0,0.0,730.3,666.2735590998307,773.9681526505013,1.539604328932661,690112.375,2473737.194437487,9956949.0,0.0,1084384.0,180730.66666666666,138912.28551667655,301367.0,231.0,1.0784824E7,1198313.7777777778,3303097.883145562,1.0000116E7,0.0,0,0,0,0,152,212,0.6339547236781546,0.9056496052545066,0.0,1460.0,474.77777777777777,589.8344289669527,347904.6535947712,0,0,0,1,0,0,0,0,1.0,502.70588235294116,177.57142857142858,730.3,0,0,0,0,0,0,7,1243,10,7303,64240,123,3,20,1084384.0,0.0,1084384.0,1084384.0,9956949.0,0.0,9956949.0,9956949.0,No Label
192.168.0.21-224.0.0.251-5353-5353-17,192.168.0.21,5353,224.0.0.251,5353,17,20/07/2021 05:27:16,101992876,8,0,752.0,0.0,94.0,94.0,94.0,0.0,0,0,0,0,7.373063977527215,0.07843685082475761,1.4570410857142856E7,9254183.457131743,2.007062E7,1023646.0,1.01992876E8,1.4570410857142856E7,9254183.457131743,2.007062E7,1023646.0,0,0,0,0,0,0,0,0,0,64,0,0.07843685082475761,0.0,94.0,94.0,94.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,105.75,94.0,0.0,0,0,0,0,0,0,8,752,0,0,-1,-1,7,8,2047566.0,0.0,2047566.0,2047566.0,1.9989062E7,45593.50884172017,2.007062E7,1.9968313E7,No Label
162.159.138.232-192.168.0.53-443-54970-6,192.168.0.53,54970,162.159.138.232,443,6,20/07/2021 05:27:01,105061272,30,34,3792.0,3963.0,867.0,0.0,126.4,241.61262812395697,995.0,0.0,116.55882352941177,238.48120327129658,73.8140691843137,0.6091683336938848,1667639.2380952383,8028109.770795953,4.5002666E7,0.0,1.05061272E8,3622802.482758621,1.163576789371535E7,4.5006723E7,38.0,1.05011903E8,3182178.8787878794,1.0956800216041433E7,4.5005885E7,0.0,0,0,0,0,612,716,0.28554765641900853,0.3236206772748763,0.0,995.0,119.30769230769234,236.7006893656076,56027.21634615386,0,0,0,1,0,0,0,0,1.0,121.171875,126.4,116.55882352941177,0,0,0,0,0,0,30,3792,34,3963,64240,70,19,20,958347.3333333334,1257073.9394213585,2382716.0,4057.0,3.3627059E7,1.9665147258966025E7,4.5002666E7,1.0919717E7,No Label
192.168.0.255-192.168.0.53-137-137-17,192.168.0.53,137,192.168.0.255,137,17,20/07/2021 05:27:01,1504179,3,0,150.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,99.72217402317145,1.994443480463429,752089.5,1477.1460658986978,753134.0,751045.0,1504179.0,752089.5,1477.1460658986978,753134.0,751045.0,0,0,0,0,0,0,0,0,0,24,0,1.994443480463429,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,66.66666666666667,50.0,0.0,0,0,0,0,0,0,3,150,0,0,-1,-1,2,8,0,0,0,0,0,0,0,0,No Label
192.168.0.53-224.0.0.251-5353-5353-17,192.168.0.53,5353,224.0.0.251,5353,17,20/07/2021 05:27:01,1004069,4,0,112.0,0.0,28.0,28.0,28.0,0.0,0,0,0,0,111.54611884243015,3.9837899586582193,334689.6666666666,575434.9505429205,999144.0,1619.0,1004069.0,334689.6666666666,575434.9505429205,999144.0,1619.0,0,0,0,0,0,0,0,0,0,32,0,3.9837899586582193,0.0,28.0,28.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,35.0,28.0,0.0,0,0,0,0,0,0,4,112,0,0,-1,-1,3,8,0,0,0,0,0,0,0,0,No Label
192.168.0.53-35.82.112.36-50177-443-6,35.82.112.36,443,192.168.0.53,50177,6,20/07/2021 05:25:54,120423,2,1,31.0,35.0,31.0,0.0,15.5,21.920310216782973,35.0,35.0,35.0,0.0,548.0680600881891,24.91218454946314,60211.5,83795.68910451181,119464.0,959.0,120423.0,120423.0,0.0,120423.0,120423.0,0,0,0,0,0,1,0,0,0,40,20,16.608123032975428,8.304061516487714,0.0,35.0,24.25,16.276260831857748,264.9166666666667,0,1,0,0,1,0,0,0,0.0,32.333333333333336,15.5,35.0,0,0,0,0,0,0,2,31,1,35,118,511,0,20,0,0,0,0,0,0,0,0,No Label
175.207.12.40-192.168.0.53-80-54949-6,192.168.0.53,54949,175.207.12.40,80,6,20/07/2021 05:29:01,17498693,54,53,27379.0,6648.0,1179.0,0.0,507.0185185185186,531.3915690435764,277.0,0.0,125.43396226415094,129.62319792293266,1944.5452297494448,6.114742398189397,165082.0094339622,227035.30424141174,596099.0,39.0,1.7498693E7,330164.0188679246,229382.53075011304,596099.0,726.0,1.6934396E7,325661.46153846156,277812.4850037861,647241.0,3073.0,0,0,0,0,1092,1072,3.0859447617030598,3.0287976364863365,0.0,1179.0,315.0648148148147,430.5454977889335,185369.42566632055,0,0,0,1,0,0,0,0,0.0,318.0093457943925,507.01851851851853,125.43396226415095,0,0,0,0,0,0,54,27379,53,6648,64240,32038,26,20,0,0,0,0,0,0,0,0,No Label
192.168.0.53-35.82.112.36-50177-443-6,35.82.112.36,443,192.168.0.53,50177,6,20/07/2021 05:29:19,119689,3,0,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0,0,0,0,259.0045868876839,25.064960021388764,59844.5,84632.90353343669,119689.0,0.0,119689.0,59844.5,84632.90353343669,119689.0,0.0,0,0,0,0,0,0,0,0,0,60,0,25.064960021388764,0.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,0.0,10.333333333333334,10.333333333333334,0.0,0,0,0,0,0,0,3,31,0,0,511,-1,1,20,0,0,0,0,0,0,0,0,No Label
151.101.90.133-192.168.0.53-443-59346-6,192.168.0.53,59346,151.101.90.133,443,6,20/07/2021 05:28:54,24626001,1,3,1.0,58.0,1.0,1.0,1.0,0.0,58.0,0.0,19.333333333333336,33.48631561299829,2.395841695937558,0.1624299454872921,8208667.0,1.4192736555929199E7,2.4597019E7,0.0,0,0,0,0,0,2.4597019E7,1.22985095E7,1.7392718931874353E7,2.4597019E7,0.0,0,0,0,0,20,72,0.04060748637182302,0.12182245911546906,0.0,58.0,12.0,25.71964229922337,661.5,0,0,0,0,1,0,0,0,3.0,15.0,1.0,19.333333333333332,0,0,0,0,0,0,1,1,3,58,513,290,0,20,28982.0,0.0,28982.0,28982.0,2.4597019E7,0.0,2.4597019E7,2.4597019E7,No Label
151.101.90.133-192.168.0.53-443-59346-6,192.168.0.53,59346,151.101.90.133,443,6,20/07/2021 05:29:19,164,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,12195.121951219511,164.0,0.0,164.0,164.0,164.0,164.0,0.0,164.0,164.0,0,0,0,0,0,0,0,0,0,40,0,12195.121951219511,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,513,-1,0,20,0,0,0,0,0,0,0,0,No Label
151.101.90.110-192.168.0.53-443-57411-6,192.168.0.53,57411,151.101.90.110,443,6,20/07/2021 05:28:55,24573723,1,3,1.0,58.0,1.0,1.0,1.0,0.0,58.0,0.0,19.333333333333336,33.48631561299829,2.400938596076793,0.1627754980391046,8191241.0,1.4162630842301546E7,2.454483E7,42.0,0,0,0,0,0,2.4544872E7,1.2272436E7,1.7355786037586197E7,2.454483E7,42.0,0,0,0,0,20,72,0.04069387450977615,0.12208162352932846,0.0,58.0,12.0,25.71964229922337,661.5,0,0,0,0,1,0,0,0,3.0,15.0,1.0,19.333333333333332,0,0,0,0,0,0,1,1,3,58,513,294,0,20,28851.0,0.0,28851.0,28851.0,2.454483E7,0.0,2.454483E7,2.454483E7,No Label
151.101.90.110-192.168.0.53-443-57411-6,192.168.0.53,57411,151.101.90.110,443,6,20/07/2021 05:29:20,117,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17094.017094017094,117.0,0.0,117.0,117.0,117.0,117.0,0.0,117.0,117.0,0,0,0,0,0,0,0,0,0,40,0,17094.017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,513,-1,0,20,0,0,0,0,0,0,0,0,No Label
151.101.88.176-192.168.0.53-443-52246-6,192.168.0.53,52246,151.101.88.176,443,6,20/07/2021 05:28:55,24529665,1,3,1.0,51.0,1.0,1.0,1.0,0.0,51.0,0.0,17.0,29.444863728670914,2.119882191623897,0.1630678608941459,8176555.0,1.4132448653698022E7,2.4495289E7,0.0,0,0,0,0,0,2.4495289E7,1.22476445E7,1.7320784959024243E7,2.4495289E7,0.0,0,0,0,0,20,72,0.040766965223536476,0.12230089567060944,0.0,51.0,10.6,22.589820716420043,510.30000000000007,0,0,0,0,1,0,0,0,3.0,13.25,1.0,17.0,0,0,0,0,0,0,1,1,3,51,511,292,0,20,34376.0,0.0,34376.0,34376.0,2.4495289E7,0.0,2.4495289E7,2.4495289E7,No Label
151.101.88.176-192.168.0.53-443-52246-6,192.168.0.53,52246,151.101.88.176,443,6,20/07/2021 05:29:20,96,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20833.333333333332,96.0,0.0,96.0,96.0,96.0,96.0,0.0,96.0,96.0,0,0,0,0,0,0,0,0,0,40,0,20833.333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,511,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.35-224.0.0.251-0-0-0,192.168.0.35,0,224.0.0.251,0,0,20/07/2021 05:27:03,79566431,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.025136228618825446,7.9566431E7,0.0,7.9566431E7,7.9566431E7,7.9566431E7,7.9566431E7,0.0,7.9566431E7,7.9566431E7,0,0,0,0,0,0,0,0,0,0,0,0.025136228618825446,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,7.9566431E7,0.0,7.9566431E7,7.9566431E7,No Label
192.168.0.36-224.0.0.251-0-0-0,192.168.0.36,0,224.0.0.251,0,0,20/07/2021 05:24:26,81000689,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.024691147997518887,8.1000689E7,0.0,8.1000689E7,8.1000689E7,8.1000689E7,8.1000689E7,0.0,8.1000689E7,8.1000689E7,0,0,0,0,0,0,0,0,0,0,0,0.024691147997518887,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,8.1000689E7,0.0,8.1000689E7,8.1000689E7,No Label
172.67.129.47-192.168.0.53-443-57885-6,192.168.0.53,57885,172.67.129.47,443,6,20/07/2021 05:27:29,90273051,3,3,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.033232509223599854,0.06646501844719971,1.80546102E7,2.460552717236892E7,4.501328E7,84938.0,9.0187571E7,4.50937855E7,6927.525135284606,4.5098684E7,4.5088887E7,9.0187647E7,4.50938235E7,6214.761499848566,4.5098218E7,4.5089429E7,0,0,0,0,60,96,0.033232509223599854,0.033232509223599854,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,1.0,0.6666666666666666,1.0,0.0,0,0,0,0,0,0,3,3,3,0,512,67,2,20,85171.0,329.51176003293114,85404.0,84938.0,4.50086145E7,6598.013375251675,4.501328E7,4.5003949E7,No Label
192.168.0.36-224.0.0.252-0-0-0,192.168.0.36,0,224.0.0.252,0,0,20/07/2021 05:27:23,103529247,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.03863642512535612,3.4509749E7,9814930.140262691,4.2496937E7,2.3552932E7,1.03529247E8,3.4509749E7,9814930.140262691,4.2496937E7,2.3552932E7,0,0,0,0,0,0,0,0,0,0,0,0.03863642512535612,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0,0,0,0,3.4509749E7,9814930.140262691,4.2496937E7,2.3552932E7,No Label
192.168.0.53-211.249.221.246-51063-443-6,192.168.0.53,51063,211.249.221.246,443,6,20/07/2021 05:29:04,44987258,3,3,1.0,77.0,1.0,0.0,0.33333333333333337,0.5773502691896257,46.0,0.0,25.666666666666668,23.459184413217212,1.7338242753092443,0.1333710981007111,8997451.6,2.0117103906130955E7,4.4984021E7,30.0,4.4987258E7,2.2493629E7,3.181071600282927E7,4.4987202E7,56.0,4.4984104E7,2.2492052E7,3.180844760427522E7,4.4984021E7,83.0,0,0,0,0,60,72,0.06668554905035555,0.06668554905035555,0.0,46.0,11.285714285714286,19.093753653261285,364.5714285714286,0,0,0,0,1,0,0,0,1.0,13.166666666666666,0.3333333333333333,25.666666666666668,0,0,0,0,0,0,3,1,3,77,517,42,0,20,3068.0,0.0,3068.0,3068.0,4.4984021E7,0.0,4.4984021E7,4.4984021E7,No Label
192.168.0.53-121.53.218.25-63719-443-6,192.168.0.53,63719,121.53.218.25,443,6,20/07/2021 05:29:05,44927607,3,3,1.0,61.0,1.0,0.0,0.33333333333333337,0.5773502691896257,38.0,0.0,20.333333333333332,19.139836293274122,1.3799978262808432,0.1335481767368558,8985521.4,2.0090167794754412E7,4.4923906E7,25.0,4.4927607E7,2.24638035E7,3.176850809195346E7,4.4927531E7,76.0,4.4924055E7,2.24620275E7,3.1765893211076632E7,4.4923906E7,149.0,0,0,0,0,60,72,0.0667740883684279,0.0667740883684279,0.0,38.0,9.0,15.318833724101411,234.6666666666667,0,0,0,0,1,0,0,0,1.0,10.5,0.3333333333333333,20.333333333333332,0,0,0,0,0,0,3,1,3,61,517,11,0,20,3451.0,0.0,3451.0,3451.0,4.4923906E7,0.0,4.4923906E7,4.4923906E7,No Label
192.168.0.53-121.53.85.3-64117-443-6,192.168.0.53,64117,121.53.85.3,443,6,20/07/2021 05:29:04,44978912,3,3,1.0,61.0,1.0,0.0,0.33333333333333337,0.5773502691896257,38.0,0.0,20.333333333333332,19.139836293274122,1.3784237377729367,0.13339584559092937,8995782.4,2.0113585552797996E7,4.4976058E7,11.0,4.4978912E7,2.2489456E7,3.18047649921588E7,4.4978821E7,91.0,4.4976192E7,2.2488096E7,3.1802780850530792E7,4.4976058E7,134.0,0,0,0,0,60,72,0.06669792279546469,0.06669792279546469,0.0,38.0,9.0,15.318833724101411,234.6666666666667,0,0,0,0,1,0,0,0,1.0,10.5,0.3333333333333333,20.333333333333332,0,0,0,0,0,0,3,1,3,61,517,12,0,20,2618.0,0.0,2618.0,2618.0,4.4976058E7,0.0,4.4976058E7,4.4976058E7,No Label
